transaction_id,business_id,date,description,amount,category,type,z_score,is_anomaly
TXN02900,BIZ_004,2025-10-24,cleared outstanding vendor dues,2000,raw_material,expense,1.694,0
TXN10739,BIZ_012,2025-10-24,team offsite accommodation,8730,travel,expense,0.824,0
TXN10738,BIZ_012,2025-10-24,Hotel booking Mumbai,2800,travel,expense,0.399,0
TXN10740,BIZ_012,2025-10-24,trip,2560,travel,expense,0.449,0
TXN03729,BIZ_005,2025-10-25,restocked inventory for next month,31300,raw_material,expense,0.379,0
TXN04445,BIZ_006,2025-10-25,settled freelancer dues,8000,salary,income,1.507,0
TXN00875,BIZ_002,2025-10-25,BEST bus pass,105,transport,expense,0.804,0
TXN01821,BIZ_003,2025-10-25,Zoho CRM subscription,99,subscriptions,expense,1.376,0
TXN06831,BIZ_008,2025-10-25,Generator diesel,470,utilities,expense,1.536,0
TXN03730,BIZ_005,2025-10-25,Monthly office space,14500,rent,expense,0.466,0
TXN05553,BIZ_007,2025-10-26,kaam ka paisa mila,48700,salary,income,0.642,0
TXN01822,BIZ_003,2025-10-26,payroll,48300,salary,income,0.62,0
TXN05552,BIZ_007,2025-10-26,business trip reimbursement,7190,travel,expense,0.506,0
TXN00022,BIZ_001,2025-10-26,Monthly office space,24000,rent,expense,0.762,0
TXN00021,BIZ_001,2025-10-26,chai,730,food,expense,0.291,0
TXN10741,BIZ_012,2025-10-26,safar ka kharcha,965,travel,expense,0.778,0
TXN00880,BIZ_002,2025-10-26,ola,180,transport,expense,0.503,0
TXN00879,BIZ_002,2025-10-26,paid for digital marketing,1950,marketing,expense,0.245,0
TXN00878,BIZ_002,2025-10-26,ofice rent,13200,rent,expense,0.634,0
TXN00877,BIZ_002,2025-10-26,Rapido bike ride,505,transport,expense,0.803,0
TXN00876,BIZ_002,2025-10-26,Monthly payroll,20500,salary,income,0.847,0
TXN10742,BIZ_012,2025-10-26,trip,2410,travel,expense,0.48,0
TXN05554,BIZ_007,2025-10-26,Vendor payment,21600,raw_material,expense,0.307,0
TXN01823,BIZ_003,2025-10-27,Advance tax,700,misc,expense,0.382,0
TXN01824,BIZ_003,2025-10-27,monthly salary credited to account,35900,salary,income,0.034,0
TXN01825,BIZ_003,2025-10-27,wifi router plan renewed,2180,utilities,expense,0.394,0
TXN08859,BIZ_010,2025-10-27,paid the light bill online,925,utilities,expense,1.023,0
TXN10743,BIZ_012,2025-10-27,ola,96,transport,expense,0.84,0
TXN09592,BIZ_011,2025-10-27,payroll,43200,salary,income,0.351,0
TXN10744,BIZ_012,2025-10-27,hotel,2510,travel,expense,0.459,0
TXN01826,BIZ_003,2025-10-28,Client visit Hyderabad,4910,travel,expense,0.036,0
TXN01828,BIZ_003,2025-10-28,Google Workspace,1020,subscriptions,expense,0.574,0
TXN01829,BIZ_003,2025-10-28,Keyboard mouse set,5610,shopping,expense,1.8,0
TXN07616,BIZ_009,2025-10-28,supplier ko diya,27800,raw_material,expense,0.131,0
TXN07615,BIZ_009,2025-10-28,Bulk order material,27000,raw_material,expense,0.075,0
TXN04446,BIZ_006,2025-10-28,tax,445,misc,expense,0.092,0
TXN01827,BIZ_003,2025-10-28,kiraya,10600,rent,expense,0.97,0
TXN08860,BIZ_010,2025-10-29,Flipkart laptop bag,2540,shopping,expense,0.393,0
TXN06832,BIZ_008,2025-10-29,Pamphlet distribution,3080,marketing,expense,0.257,0
TXN00881,BIZ_002,2025-10-29,Slack paid plan,3340,subscriptions,expense,1.444,0
TXN00023,BIZ_001,2025-10-30,Swiggy dinner order,79,food,expense,1.107,0
TXN02902,BIZ_004,2025-10-30,Employee wages,63700,salary,income,1.434,0
TXN05555,BIZ_007,2025-10-30,Bank charges,685,misc,expense,0.354,0
TXN09593,BIZ_011,2025-10-30,maal kharida,6250,raw_material,expense,1.393,0
TXN10745,BIZ_012,2025-10-30,Notion team,2870,subscriptions,expense,1.035,0
TXN00024,BIZ_001,2025-10-31,paid the team for this month,68500,salary,income,1.687,0
TXN05556,BIZ_007,2025-11-01,maitenance,445,misc,expense,0.092,0
TXN02903,BIZ_004,2025-11-01,saman kharida,2400,shopping,expense,0.329,0
TXN03731,BIZ_005,2025-11-01,material,23500,raw_material,expense,0.173,0
TXN10746,BIZ_012,2025-11-01,Business trip Chennai,25200,travel,expense,4.22,1
TXN08861,BIZ_010,2025-11-02,booked flights for client meeting,4210,travel,expense,0.109,0
TXN10747,BIZ_012,2025-11-02,SEO work for website,5830,marketing,expense,1.479,0
TXN04448,BIZ_006,2025-11-02,cleared utility dues,3550,utilities,expense,1.94,0
TXN04447,BIZ_006,2025-11-02,Online certification,1210,education,expense,0.171,0
TXN08862,BIZ_010,2025-11-02,Google Workspace,655,subscriptions,expense,0.892,0
TXN04449,BIZ_006,2025-11-02,paid for the warehouse space this month,10100,rent,expense,1.035,0
TXN04450,BIZ_006,2025-11-02,Notion team,2040,subscriptions,expense,0.313,0
TXN09594,BIZ_011,2025-11-03,rentt payment,19900,rent,expense,0.232,0
TXN00882,BIZ_002,2025-11-03,ola,200,transport,expense,0.422,0
TXN07618,BIZ_009,2025-11-04,Packaging material,23000,raw_material,expense,0.208,0
TXN07617,BIZ_009,2025-11-04,paani ka bill,3930,utilities,expense,2.369,0
TXN01830,BIZ_003,2025-11-04,business trip reimbursement,1180,travel,expense,0.733,0
TXN02904,BIZ_004,2025-11-04,utilties payment,240,utilities,expense,1.796,0
TXN02906,BIZ_004,2025-11-04,shopping,1660,shopping,expense,0.01,0
TXN00025,BIZ_001,2025-11-04,evening snacks for the office,415,food,expense,0.386,0
TXN02905,BIZ_004,2025-11-04,Office chair Amazon,1520,shopping,expense,0.075,0
TXN06833,BIZ_008,2025-11-04,cleared outstanding vendor dues,27000,raw_material,expense,0.075,0
TXN03733,BIZ_005,2025-11-05,Upwork withdrawal,63700,salary,income,1.434,0
TXN03732,BIZ_005,2025-11-05,grocrey from dmart,445,food,expense,0.321,0
TXN01832,BIZ_003,2025-11-05,ran ads campaign this month,545,marketing,expense,0.869,0
TXN09595,BIZ_011,2025-11-05,Courier charges,285,misc,expense,0.389,0
TXN02907,BIZ_004,2025-11-05,Amazon office supplies,1520,shopping,expense,0.075,0
TXN01831,BIZ_003,2025-11-05,Canva Pro,1790,subscriptions,expense,0.096,0
TXN00883,BIZ_002,2025-11-05,boosted posts on social media,3360,marketing,expense,0.381,0
TXN09596,BIZ_011,2025-11-06,Train ticket Mumbai,775,transport,expense,1.888,0
TXN02908,BIZ_004,2025-11-06,BEST bus pass,210,transport,expense,0.382,0
TXN00884,BIZ_002,2025-11-06,grabbed a bite near office,225,food,expense,0.794,0
TXN05557,BIZ_007,2025-11-06,Packaging material,6170,raw_material,expense,1.399,0
TXN05560,BIZ_007,2025-11-06,bought milk and bread from nearby store,250,food,expense,0.74,0
TXN05559,BIZ_007,2025-11-06,supplier ko diya,38200,raw_material,expense,0.867,0
TXN05558,BIZ_007,2025-11-06,inventory,28500,raw_material,expense,0.181,0
TXN05561,BIZ_007,2025-11-06,Bulk order material,24700,raw_material,expense,0.088,0
TXN01833,BIZ_003,2025-11-07,GitHub Pro,2460,subscriptions,expense,0.679,0
TXN10748,BIZ_012,2025-11-07,annual renewal,99,subscriptions,expense,1.376,0
TXN10749,BIZ_012,2025-11-07,Rapido bike ride,415,transport,expense,0.441,0
TXN10750,BIZ_012,2025-11-07,ghar ka bill,3170,utilities,expense,1.511,0
TXN07619,BIZ_009,2025-11-07,Supplier payment,30700,raw_material,expense,0.337,0
TXN04451,BIZ_006,2025-11-07,Monthly retainer received,35400,salary,income,0.061,0
TXN01834,BIZ_003,2025-11-08,Vi mobile bill,2770,utilities,expense,1.06,0
TXN09597,BIZ_011,2025-11-08,Staff salary payment,73100,salary,income,1.93,0
TXN09598,BIZ_011,2025-11-08,kiraya,28200,rent,expense,1.305,0
TXN07620,BIZ_009,2025-11-08,bought raw materials from vendor,22900,raw_material,expense,0.215,0
TXN00888,BIZ_002,2025-11-08,petrol,250,transport,expense,0.221,0
TXN03734,BIZ_005,2025-11-08,restocked inventory for next month,34500,raw_material,expense,0.605,0
TXN00885,BIZ_002,2025-11-08,chhote mote kharche,1220,misc,expense,1.347,0
TXN00886,BIZ_002,2025-11-08,internet ka bill,2670,utilities,expense,0.947,0
TXN03735,BIZ_005,2025-11-08,monthly salary credited to account,16000,salary,income,1.085,0
TXN10751,BIZ_012,2025-11-08,Office rent March,14700,rent,expense,0.44,0
TXN00887,BIZ_002,2025-11-08,Ola ride to client,415,transport,expense,0.441,0
TXN06834,BIZ_008,2025-11-09,bought raw materials from vendor,24800,raw_material,expense,0.081,0
TXN06835,BIZ_008,2025-11-09,Project milestone payment,41700,salary,income,0.272,0
TXN04453,BIZ_006,2025-11-09,padhai ke liye kharcha,705,education,expense,0.721,0
TXN04452,BIZ_006,2025-11-09,books,410,education,expense,1.043,0
TXN08863,BIZ_010,2025-11-09,zomatto food,1160,food,expense,1.214,0
TXN00890,BIZ_002,2025-11-09,booked a cab for late night return,665,transport,expense,1.446,0
TXN00889,BIZ_002,2025-11-09,internet,1970,utilities,expense,0.157,0
TXN07621,BIZ_009,2025-11-10,Email marketing tool,2600,marketing,expense,0.044,0
TXN09600,BIZ_011,2025-11-10,Raw material purchase,20300,raw_material,expense,0.399,0
TXN08864,BIZ_010,2025-11-10,Zoho CRM subscription,2840,subscriptions,expense,1.009,0
TXN00891,BIZ_002,2025-11-10,ubar cab,280,transport,expense,0.101,0
TXN09599,BIZ_011,2025-11-10,petty cash for small purchases,190,misc,expense,0.565,0
TXN08865,BIZ_010,2025-11-10,Amazon office supplies,385,shopping,expense,0.595,0
TXN00026,BIZ_001,2025-11-10,Trello Gold,99,subscriptions,expense,1.376,0
TXN03736,BIZ_005,2025-11-10,Petty cash withdrawal,510,misc,expense,0.029,0
TXN03737,BIZ_005,2025-11-11,BSES electricity bill,2630,utilities,expense,0.902,0
TXN00027,BIZ_001,2025-11-11,payroll,27800,salary,income,0.462,0
TXN01835,BIZ_003,2025-11-12,renewed project management tool,2960,subscriptions,expense,1.114,0
TXN05562,BIZ_007,2025-11-12,paid supplier for bulk order,40500,raw_material,expense,1.03,0
TXN09601,BIZ_011,2025-11-12,paid supplier for bulk order,26500,raw_material,expense,0.039,0
TXN03738,BIZ_005,2025-11-12,repiar cost,705,misc,expense,0.391,0
TXN08866,BIZ_010,2025-11-12,annual renewal,330,subscriptions,expense,1.175,0
TXN04455,BIZ_006,2025-11-12,anay kharcha,70,misc,expense,0.788,0
TXN04454,BIZ_006,2025-11-12,Email marketing tool,1230,marketing,expense,0.565,0
TXN06837,BIZ_008,2025-11-13,salary,8000,salary,income,1.507,0
TXN05563,BIZ_007,2025-11-13,Consulting fee received,25200,salary,income,0.599,0
TXN06838,BIZ_008,2025-11-13,groccery shopping,660,food,expense,0.141,0
TXN06836,BIZ_008,2025-11-13,Consulting fee received,27500,salary,income,0.478,0
TXN02909,BIZ_004,2025-11-13,Studio rent payment,23700,rent,expense,0.724,0
TXN06839,BIZ_008,2025-11-14,Stock purchase,38100,raw_material,expense,0.86,0
TXN00029,BIZ_001,2025-11-14,salary,30200,salary,income,0.335,0
TXN00030,BIZ_001,2025-11-14,Adobe Creative Cloud,99,subscriptions,expense,1.376,0
TXN07622,BIZ_009,2025-11-14,supplier ko diya,40100,raw_material,expense,1.002,0
TXN09602,BIZ_011,2025-11-14,boadband bill,2920,utilities,expense,1.229,0
TXN01836,BIZ_003,2025-11-14,Nykaa products,1510,shopping,expense,0.079,0
TXN01837,BIZ_003,2025-11-14,team collaboration tool subscription,1650,subscriptions,expense,0.026,0
TXN09603,BIZ_011,2025-11-14,Invoice #1023 credited,30200,salary,income,0.335,0
TXN09604,BIZ_011,2025-11-14,Airtel postpaid,1210,utilities,expense,0.701,0
TXN05564,BIZ_007,2025-11-14,auto se gaya,740,transport,expense,1.747,0
TXN07623,BIZ_009,2025-11-14,Wholesale goods bought,34400,raw_material,expense,0.598,0
TXN05565,BIZ_007,2025-11-14,Conference travel Delhi,2780,travel,expense,0.403,0
TXN00028,BIZ_001,2025-11-14,ghar ka ration,2910,food,expense,4.973,1
TXN05566,BIZ_007,2025-11-15,ola,215,transport,expense,0.362,0
TXN10752,BIZ_012,2025-11-15,monthly rent for the shop,14100,rent,expense,0.518,0
TXN04456,BIZ_006,2025-11-15,salary diya staff ko,64400,salary,income,1.47,0
TXN02910,BIZ_004,2025-11-16,paani ka bill,3680,utilities,expense,2.087,0
TXN09605,BIZ_011,2025-11-16,Vendor payment,36600,raw_material,expense,0.754,0
TXN07625,BIZ_009,2025-11-16,Jio prepaid 299,695,utilities,expense,1.282,0
TXN00031,BIZ_001,2025-11-16,BSNL landline,1650,utilities,expense,0.204,0
TXN07624,BIZ_009,2025-11-16,ghar ka bill,1480,utilities,expense,0.396,0
TXN04457,BIZ_006,2025-11-17,Content creation fee,900,marketing,expense,0.712,0
TXN00892,BIZ_002,2025-11-17,recharge metro for the week,120,transport,expense,0.744,0
TXN10753,BIZ_012,2025-11-17,Consulting fee received,37000,salary,income,0.024,0
TXN00032,BIZ_001,2025-11-17,ran ads campaign this month,2460,marketing,expense,0.019,0
TXN09606,BIZ_011,2025-11-17,salary,42200,salary,income,0.298,0
TXN09608,BIZ_011,2025-11-18,petty cash for small purchases,1020,misc,expense,0.976,0
TXN06841,BIZ_008,2025-11-18,Google Ads campaign,3310,marketing,expense,0.359,0
TXN07627,BIZ_009,2025-11-18,cab kiya office ke liye,615,transport,expense,1.245,0
TXN04459,BIZ_006,2025-11-18,Client project payment received,63800,salary,income,1.439,0
TXN04458,BIZ_006,2025-11-18,Freelance project completed,36800,salary,income,0.013,0
TXN03739,BIZ_005,2025-11-18,routine health checkup,395,healthcare,expense,0.559,0
TXN06840,BIZ_008,2025-11-18,snacks,425,food,expense,0.364,0
TXN01838,BIZ_003,2025-11-18,team collaboration tool subscription,925,subscriptions,expense,0.657,0
TXN01839,BIZ_003,2025-11-18,Myntra uniforms,8220,shopping,expense,3.342,1
TXN09607,BIZ_011,2025-11-18,payment received,8000,salary,income,1.507,0
TXN07626,BIZ_009,2025-11-18,Facebook Ads payment,4860,marketing,expense,1.048,0
TXN08867,BIZ_010,2025-11-19,ofice supplies,540,shopping,expense,0.524,0
TXN02911,BIZ_004,2025-11-19,makaan malik ko diya,27000,rent,expense,1.15,0
TXN00893,BIZ_002,2025-11-20,Jio prepaid 299,1890,utilities,expense,0.067,0
TXN09609,BIZ_011,2025-11-20,marketing,570,marketing,expense,0.858,0
TXN03740,BIZ_005,2025-11-20,bought raw materials from vendor,28600,raw_material,expense,0.188,0
TXN10754,BIZ_012,2025-11-20,safar ka kharcha,2640,travel,expense,0.432,0
TXN10755,BIZ_012,2025-11-20,Friday movie night,850,entertainment,expense,0.264,0
TXN10756,BIZ_012,2025-11-20,hotel,4740,travel,expense,0.001,0
TXN10757,BIZ_012,2025-11-20,bought milk and bread from nearby store,325,food,expense,0.579,0
TXN08869,BIZ_010,2025-11-20,Training workshop fee,1220,education,expense,0.161,0
TXN08868,BIZ_010,2025-11-20,Email marketing tool,1640,marketing,expense,0.383,0
TXN00894,BIZ_002,2025-11-21,recharge metro for the week,130,transport,expense,0.704,0
TXN00895,BIZ_002,2025-11-21,Train ticket Mumbai,300,transport,expense,0.021,0
TXN05567,BIZ_007,2025-11-21,maintanence charge,1200,utilities,expense,0.712,0
TXN07628,BIZ_009,2025-11-21,Monthly retainer received,46400,salary,income,0.52,0
TXN00033,BIZ_001,2025-11-21,settled freelancer dues,22600,salary,income,0.736,0
TXN09613,BIZ_011,2025-11-22,petrol refill at petorl pump,635,transport,expense,1.325,0
TXN09615,BIZ_011,2025-11-22,Subway lunch,1040,food,expense,0.957,0
TXN09614,BIZ_011,2025-11-22,cleared outstanding vendor dues,27600,raw_material,expense,0.117,0
TXN09612,BIZ_011,2025-11-22,monthly medicines from pharmacy,300,healthcare,expense,0.668,0
TXN09611,BIZ_011,2025-11-22,Supplier payment,31200,raw_material,expense,0.372,0
TXN09610,BIZ_011,2025-11-22,Ola ride to client,290,transport,expense,0.061,0
TXN04460,BIZ_006,2025-11-22,payroll,28400,salary,income,0.43,0
TXN06842,BIZ_008,2025-11-23,vendor,49200,raw_material,expense,1.645,0
TXN09616,BIZ_011,2025-11-23,office ka kiraya,20000,rent,expense,0.245,0
TXN02912,BIZ_004,2025-11-23,Monthly retainer received,60800,salary,income,1.28,0
TXN00034,BIZ_001,2025-11-23,travell expense,160,transport,expense,0.583,0
TXN08870,BIZ_010,2025-11-23,Consulting fee received,34300,salary,income,0.119,0
TXN10758,BIZ_012,2025-11-23,ads,3620,marketing,expense,0.497,0
TXN01840,BIZ_003,2025-11-24,light bill diya,2580,utilities,expense,0.845,0
TXN02913,BIZ_004,2025-11-24,inventory,19400,raw_material,expense,0.463,0
TXN00896,BIZ_002,2025-11-24,printing karwaya,86,misc,expense,0.758,0
TXN00897,BIZ_002,2025-11-25,paid the light bill online,2100,utilities,expense,0.304,0
TXN04462,BIZ_006,2025-11-25,enrolled team in AWS certification,825,education,expense,0.591,0
TXN04461,BIZ_006,2025-11-25,Online certification,1580,education,expense,0.231,0
TXN07629,BIZ_009,2025-11-25,material,2000,raw_material,expense,1.694,0
TXN01841,BIZ_003,2025-11-25,Design project paid,8000,salary,income,1.507,0
TXN03741,BIZ_005,2025-11-25,ubar cab,280,transport,expense,0.101,0
TXN03742,BIZ_005,2025-11-25,Invoice #1023 credited,55000,salary,income,0.974,0
TXN09617,BIZ_011,2025-11-25,Website development payment,34400,salary,income,0.113,0
TXN07630,BIZ_009,2025-11-26,internet ka bill,2040,utilities,expense,0.236,0
TXN10759,BIZ_012,2025-11-26,booked flights for client meeting,2480,travel,expense,0.465,0
TXN06843,BIZ_008,2025-11-26,payment aayi client se,17600,salary,income,1.0,0
TXN03743,BIZ_005,2025-11-26,courier for sending documents,540,misc,expense,3.08,1
TXN03744,BIZ_005,2025-11-26,Repair charges,485,misc,expense,0.018,0
TXN08872,BIZ_010,2025-11-26,Influencer collaboration,1800,marketing,expense,0.312,0
TXN08871,BIZ_010,2025-11-26,Facebook Ads payment,4400,marketing,expense,0.843,0
TXN10760,BIZ_012,2025-11-26,Hotel booking Mumbai,5500,travel,expense,0.157,0
TXN05568,BIZ_007,2025-11-26,Design project paid,93400,salary,income,3.001,1
TXN03745,BIZ_005,2025-11-27,water bill,2400,utilities,expense,0.642,0
TXN00898,BIZ_002,2025-11-27,snacks,690,food,expense,0.205,0
TXN07631,BIZ_009,2025-11-27,Website development payment,33400,salary,income,0.166,0
TXN00900,BIZ_002,2025-11-28,Fiverr earnings,51200,salary,income,0.774,0
TXN07632,BIZ_009,2025-11-28,Office rent March,22300,rent,expense,0.543,0
TXN03746,BIZ_005,2025-11-28,dawa kharidi,380,healthcare,expense,0.576,0
TXN00035,BIZ_001,2025-11-28,rent,27400,rent,expense,1.202,0
TXN06844,BIZ_008,2025-11-28,paid for the warehouse space this month,14200,rent,expense,0.505,0
TXN00899,BIZ_002,2025-11-28,BSES electricity bill,2750,utilities,expense,1.037,0
TXN05571,BIZ_007,2025-11-29,salary,42200,salary,income,0.298,0
TXN05570,BIZ_007,2025-11-29,material,26900,raw_material,expense,0.068,0
TXN03747,BIZ_005,2025-11-29,random office expenses this week,430,misc,expense,0.12,0
TXN05569,BIZ_007,2025-11-29,vendor,8660,raw_material,expense,1.223,0
TXN04463,BIZ_006,2025-11-30,payroll,11500,salary,income,1.322,0
TXN08873,BIZ_010,2025-11-30,cofee shop,425,food,expense,0.364,0
TXN02914,BIZ_004,2025-11-30,ads,2810,marketing,expense,0.137,0
TXN10761,BIZ_012,2025-12-01,Fiverr earnings,23700,salary,income,0.678,0
TXN08874,BIZ_010,2025-12-01,Google Ads campaign,1140,marketing,expense,0.605,0
TXN01842,BIZ_003,2025-12-01,AWS monthly bill,2980,subscriptions,expense,1.131,0
TXN02915,BIZ_004,2025-12-01,Instagram promotion,755,marketing,expense,0.776,0
TXN06845,BIZ_008,2025-12-02,Wholesale goods bought,17100,raw_material,expense,0.625,0
TXN09619,BIZ_011,2025-12-02,Freelancer payment,39800,salary,income,0.172,0
TXN09618,BIZ_011,2025-12-02,payment received,28600,salary,income,0.42,0
TXN05572,BIZ_007,2025-12-02,Office rent March,21500,rent,expense,0.439,0
TXN06846,BIZ_008,2025-12-02,marketing,4710,marketing,expense,0.981,0
TXN10762,BIZ_012,2025-12-02,monthly pantry restock,195,food,expense,0.858,0
TXN00901,BIZ_002,2025-12-02,Pamphlet distribution,2010,marketing,expense,0.218,0
TXN00902,BIZ_002,2025-12-02,Toll plaza charge,505,transport,expense,0.803,0
TXN00903,BIZ_002,2025-12-02,Studio rent payment,23500,rent,expense,0.698,0
TXN00036,BIZ_001,2025-12-02,khana,665,food,expense,0.151,0
TXN10765,BIZ_012,2025-12-03,promotion,835,marketing,expense,0.741,0
TXN10764,BIZ_012,2025-12-03,Shop rental payment,7300,rent,expense,1.397,0
TXN05573,BIZ_007,2025-12-03,paid supplier for bulk order,14400,raw_material,expense,0.816,0
TXN10763,BIZ_012,2025-12-03,Netflix subscription,355,entertainment,expense,0.638,0
TXN05574,BIZ_007,2025-12-03,Invoice #1023 credited,59900,salary,income,1.233,0
TXN04464,BIZ_006,2025-12-04,Google Ads campaign,840,marketing,expense,0.738,0
TXN00038,BIZ_001,2025-12-04,kaam ka paisa mila,32500,salary,income,0.214,0
TXN00037,BIZ_001,2025-12-04,Warehouse rent,17500,rent,expense,0.078,0
TXN01844,BIZ_003,2025-12-04,Skill development course,730,education,expense,0.694,0
TXN01843,BIZ_003,2025-12-04,paid for skill upgrade training,1000,education,expense,0.4,0
TXN03748,BIZ_005,2025-12-04,SEO work for website,805,marketing,expense,0.754,0
TXN08875,BIZ_010,2025-12-05,lunch,720,food,expense,0.269,0
TXN00039,BIZ_001,2025-12-05,Wholesale goods bought,27200,raw_material,expense,0.089,0
TXN00904,BIZ_002,2025-12-05,Uber cab to airport,465,transport,expense,0.642,0
TXN00905,BIZ_002,2025-12-05,Upwork withdrawal,17600,salary,income,1.0,0
TXN02916,BIZ_004,2025-12-05,Wholesale goods bought,14000,raw_material,expense,0.845,0
TXN07633,BIZ_009,2025-12-05,Vendor payment,14400,raw_material,expense,0.816,0
TXN05575,BIZ_007,2025-12-06,Metro card recharge,530,transport,expense,0.903,0
