transaction_id,business_id,user_id,date,day_of_week,description,amount,type,category,balance_after_transaction
TXN09589,BIZ_011,U040,2025-10-18,Saturday,Vi mobile bill,2790,expense,utilities,-2461
TXN06823,BIZ_008,U028,2025-10-19,Sunday,Raw material purchase,30800,expense,raw_material,94728
TXN06824,BIZ_008,U028,2025-10-19,Sunday,paid for digital marketing,3290,expense,marketing,91438
TXN07613,BIZ_009,U032,2025-10-19,Sunday,Commercial space rent,18600,expense,rent,205224
TXN06825,BIZ_008,U030,2025-10-20,Monday,snacks,1720,expense,food,89718
TXN06826,BIZ_008,U029,2025-10-20,Monday,Raw material purchase,36400,expense,raw_material,53318
TXN09590,BIZ_011,U040,2025-10-20,Monday,charges,985,expense,misc,-1401
TXN00873,BIZ_002,U004,2025-10-20,Monday,Ola ride to client,78,expense,transport,414197
TXN04440,BIZ_006,U019,2025-10-20,Monday,padhai ke liye kharcha,1750,expense,education,231482
TXN01819,BIZ_003,U009,2025-10-20,Monday,Freelancer payment,52500,income,salary,253182
TXN04441,BIZ_006,U020,2025-10-20,Monday,Educational software,730,expense,education,230752
TXN02899,BIZ_004,U013,2025-10-21,Tuesday,shoping,1700,expense,shopping,132465
TXN04442,BIZ_006,U018,2025-10-21,Tuesday,Vi mobile bill,1070,expense,utilities,229682
TXN04443,BIZ_006,U020,2025-10-21,Tuesday,GST payment,645,expense,misc,229037
TXN00020,BIZ_001,U002,2025-10-21,Tuesday,groceries,835,expense,food,63053
TXN08858,BIZ_010,U038,2025-10-21,Tuesday,Trello Gold,3660,expense,subscriptions,260844
TXN09591,BIZ_011,U040,2025-10-21,Tuesday,stock,28500,expense,raw_material,-4769
TXN03726,BIZ_005,U016,2025-10-21,Tuesday,maal kharida,41700,expense,raw_material,67244
TXN03727,BIZ_005,U016,2025-10-22,Wednesday,dawai li,675,expense,healthcare,66569
TXN00874,BIZ_002,U004,2025-10-22,Wednesday,team outing cab booking,530,expense,transport,413667
TXN07614,BIZ_009,U033,2025-10-22,Wednesday,stock,31000,expense,raw_material,174224
TXN10737,BIZ_012,U043,2025-10-22,Wednesday,team outing cab booking,275,expense,transport,125809
TXN01820,BIZ_003,U008,2025-10-22,Wednesday,business trip reimbursement,5970,expense,travel,247212
TXN03728,BIZ_005,U017,2025-10-22,Wednesday,Tata Power monthly bill,1100,expense,utilities,65469
TXN04444,BIZ_006,U021,2025-10-23,Thursday,saas subscription,1580,expense,subscriptions,227457
TXN05548,BIZ_007,U026,2025-10-23,Thursday,Project milestone payment,35400,income,salary,51987
TXN05550,BIZ_007,U027,2025-10-23,Thursday,Wholesale goods bought,15300,expense,raw_material,36487
TXN05551,BIZ_007,U025,2025-10-23,Thursday,zomatto food,1130,expense,food,35357
TXN06828,BIZ_008,U030,2025-10-23,Thursday,Office maintenance,360,expense,misc,52118
TXN06827,BIZ_008,U029,2025-10-23,Thursday,went out with client for dinner,840,expense,food,52478
TXN05549,BIZ_007,U022,2025-10-23,Thursday,Metro card recharge,200,expense,transport,51787
TXN06829,BIZ_008,U028,2025-10-24,Friday,restraunt dinner,250,expense,food,51868
TXN06830,BIZ_008,U030,2025-10-24,Friday,Raw material purchase,33900,expense,raw_material,17968
TXN02901,BIZ_004,U015,2025-10-24,Friday,Nykaa products,1110,expense,shopping,129355
TXN02900,BIZ_004,U014,2025-10-24,Friday,cleared outstanding vendor dues,2000,expense,raw_material,130465
TXN10739,BIZ_012,U044,2025-10-24,Friday,team offsite accommodation,8730,expense,travel,114279
TXN10738,BIZ_012,U045,2025-10-24,Friday,Hotel booking Mumbai,2800,expense,travel,123009
TXN10740,BIZ_012,U043,2025-10-24,Friday,trip,2560,expense,travel,111719
TXN03729,BIZ_005,U017,2025-10-25,Saturday,restocked inventory for next month,31300,expense,raw_material,34169
TXN04445,BIZ_006,U019,2025-10-25,Saturday,settled freelancer dues,8000,income,salary,235457
TXN00875,BIZ_002,U005,2025-10-25,Saturday,BEST bus pass,105,expense,transport,413562
TXN01821,BIZ_003,U010,2025-10-25,Saturday,Zoho CRM subscription,99,expense,subscriptions,247113
TXN06831,BIZ_008,U030,2025-10-25,Saturday,Generator diesel,470,expense,utilities,17498
TXN03730,BIZ_005,U016,2025-10-25,Saturday,Monthly office space,14500,expense,rent,19669
TXN05553,BIZ_007,U023,2025-10-26,Sunday,kaam ka paisa mila,48700,income,salary,76867
TXN01822,BIZ_003,U010,2025-10-26,Sunday,payroll,48300,income,salary,295413
TXN05552,BIZ_007,U025,2025-10-26,Sunday,business trip reimbursement,7190,expense,travel,28167
TXN00022,BIZ_001,U003,2025-10-26,Sunday,Monthly office space,24000,expense,rent,38323
TXN00021,BIZ_001,U003,2025-10-26,Sunday,chai,730,expense,food,62323
TXN10741,BIZ_012,U043,2025-10-26,Sunday,safar ka kharcha,965,expense,travel,110754
TXN00880,BIZ_002,U005,2025-10-26,Sunday,ola,180,expense,transport,418227
TXN00879,BIZ_002,U005,2025-10-26,Sunday,paid for digital marketing,1950,expense,marketing,418407
TXN00878,BIZ_002,U004,2025-10-26,Sunday,ofice rent,13200,expense,rent,420357
TXN00877,BIZ_002,U007,2025-10-26,Sunday,Rapido bike ride,505,expense,transport,433557
TXN00876,BIZ_002,U005,2025-10-26,Sunday,Monthly payroll,20500,income,salary,434062
TXN10742,BIZ_012,U043,2025-10-26,Sunday,trip,2410,expense,travel,108344
TXN05554,BIZ_007,U022,2025-10-26,Sunday,Vendor payment,21600,expense,raw_material,55267
TXN01823,BIZ_003,U010,2025-10-27,Monday,Advance tax,700,expense,misc,294713
TXN01824,BIZ_003,U009,2025-10-27,Monday,monthly salary credited to account,35900,income,salary,330613
TXN01825,BIZ_003,U008,2025-10-27,Monday,wifi router plan renewed,2180,expense,utilities,328433
TXN08859,BIZ_010,U037,2025-10-27,Monday,paid the light bill online,925,expense,utilities,259919
TXN10743,BIZ_012,U044,2025-10-27,Monday,ola,96,expense,transport,108248
TXN09592,BIZ_011,U039,2025-10-27,Monday,payroll,43200,income,salary,-845
TXN10744,BIZ_012,U044,2025-10-27,Monday,hotel,2510,expense,travel,105738
TXN01826,BIZ_003,U012,2025-10-28,Tuesday,Client visit Hyderabad,4910,expense,travel,323523
TXN01828,BIZ_003,U010,2025-10-28,Tuesday,Google Workspace,1020,expense,subscriptions,311903
TXN01829,BIZ_003,U012,2025-10-28,Tuesday,Keyboard mouse set,5610,expense,shopping,306293
TXN07616,BIZ_009,U031,2025-10-28,Tuesday,supplier ko diya,27800,expense,raw_material,119424
TXN07615,BIZ_009,U033,2025-10-28,Tuesday,Bulk order material,27000,expense,raw_material,147224
TXN04446,BIZ_006,U021,2025-10-28,Tuesday,tax,445,expense,misc,235012
TXN01827,BIZ_003,U012,2025-10-28,Tuesday,kiraya,10600,expense,rent,312923
TXN08860,BIZ_010,U037,2025-10-29,Wednesday,Flipkart laptop bag,2540,expense,shopping,257379
TXN06832,BIZ_008,U030,2025-10-29,Wednesday,Pamphlet distribution,3080,expense,marketing,14418
TXN00881,BIZ_002,U004,2025-10-29,Wednesday,Slack paid plan,3340,expense,subscriptions,414887
TXN00023,BIZ_001,U001,2025-10-30,Thursday,Swiggy dinner order,79,expense,food,38244
TXN02902,BIZ_004,U013,2025-10-30,Thursday,Employee wages,63700,income,salary,193055
TXN05555,BIZ_007,U027,2025-10-30,Thursday,Bank charges,685,expense,misc,54582
TXN09593,BIZ_011,U040,2025-10-30,Thursday,maal kharida,6250,expense,raw_material,-603
TXN10745,BIZ_012,U043,2025-10-30,Thursday,Notion team,2870,expense,subscriptions,102868
TXN00024,BIZ_001,U003,2025-10-31,Friday,paid the team for this month,68500,income,salary,106744
TXN05556,BIZ_007,U022,2025-11-01,Saturday,maitenance,445,expense,misc,54137
TXN02903,BIZ_004,U013,2025-11-01,Saturday,saman kharida,2400,expense,shopping,190655
TXN03731,BIZ_005,U016,2025-11-01,Saturday,material,23500,expense,raw_material,-137
TXN10746,BIZ_012,U044,2025-11-01,Saturday,Business trip Chennai,25200,expense,travel,77668
TXN08861,BIZ_010,U036,2025-11-02,Sunday,booked flights for client meeting,4210,expense,travel,253169
TXN10747,BIZ_012,U044,2025-11-02,Sunday,SEO work for website,5830,expense,marketing,71838
TXN04448,BIZ_006,U019,2025-11-02,Sunday,cleared utility dues,3550,expense,utilities,230252
TXN04447,BIZ_006,U018,2025-11-02,Sunday,Online certification,1210,expense,education,233802
TXN08862,BIZ_010,U038,2025-11-02,Sunday,Google Workspace,655,expense,subscriptions,252514
TXN04449,BIZ_006,U020,2025-11-02,Sunday,paid for the warehouse space this month,10100,expense,rent,220152
TXN04450,BIZ_006,U021,2025-11-02,Sunday,Notion team,2040,expense,subscriptions,218112
TXN09594,BIZ_011,U039,2025-11-03,Monday,rentt payment,19900,expense,rent,-4270
TXN00882,BIZ_002,U004,2025-11-03,Monday,ola,200,expense,transport,414687
TXN07618,BIZ_009,U034,2025-11-04,Tuesday,Packaging material,23000,expense,raw_material,92494
TXN07617,BIZ_009,U034,2025-11-04,Tuesday,paani ka bill,3930,expense,utilities,115494
TXN01830,BIZ_003,U010,2025-11-04,Tuesday,business trip reimbursement,1180,expense,travel,305113
TXN02904,BIZ_004,U014,2025-11-04,Tuesday,utilties payment,240,expense,utilities,190415
TXN02906,BIZ_004,U014,2025-11-04,Tuesday,shopping,1660,expense,shopping,187235
TXN00025,BIZ_001,U003,2025-11-04,Tuesday,evening snacks for the office,415,expense,food,106329
TXN02905,BIZ_004,U015,2025-11-04,Tuesday,Office chair Amazon,1520,expense,shopping,188895
TXN06833,BIZ_008,U030,2025-11-04,Tuesday,cleared outstanding vendor dues,27000,expense,raw_material,-3210
TXN03733,BIZ_005,U016,2025-11-05,Wednesday,Upwork withdrawal,63700,income,salary,59424
TXN03732,BIZ_005,U017,2025-11-05,Wednesday,grocrey from dmart,445,expense,food,-3155
TXN01832,BIZ_003,U011,2025-11-05,Wednesday,ran ads campaign this month,545,expense,marketing,302778
TXN09595,BIZ_011,U041,2025-11-05,Wednesday,Courier charges,285,expense,misc,-3094
TXN02907,BIZ_004,U013,2025-11-05,Wednesday,Amazon office supplies,1520,expense,shopping,185715
TXN01831,BIZ_003,U008,2025-11-05,Wednesday,Canva Pro,1790,expense,subscriptions,303323
TXN00883,BIZ_002,U004,2025-11-05,Wednesday,boosted posts on social media,3360,expense,marketing,411327
TXN09596,BIZ_011,U039,2025-11-06,Thursday,Train ticket Mumbai,775,expense,transport,-310
TXN02908,BIZ_004,U013,2025-11-06,Thursday,BEST bus pass,210,expense,transport,185505
TXN00884,BIZ_002,U005,2025-11-06,Thursday,grabbed a bite near office,225,expense,food,411102
TXN05557,BIZ_007,U022,2025-11-06,Thursday,Packaging material,6170,expense,raw_material,47967
TXN05560,BIZ_007,U027,2025-11-06,Thursday,bought milk and bread from nearby store,250,expense,food,-3805
TXN05559,BIZ_007,U022,2025-11-06,Thursday,supplier ko diya,38200,expense,raw_material,-740
TXN05558,BIZ_007,U026,2025-11-06,Thursday,inventory,28500,expense,raw_material,19467
TXN05561,BIZ_007,U027,2025-11-06,Thursday,Bulk order material,24700,expense,raw_material,-3932
TXN01833,BIZ_003,U009,2025-11-07,Friday,GitHub Pro,2460,expense,subscriptions,300318
TXN10748,BIZ_012,U045,2025-11-07,Friday,annual renewal,99,expense,subscriptions,71739
TXN10749,BIZ_012,U044,2025-11-07,Friday,Rapido bike ride,415,expense,transport,71324
TXN10750,BIZ_012,U045,2025-11-07,Friday,ghar ka bill,3170,expense,utilities,68154
TXN07619,BIZ_009,U031,2025-11-07,Friday,Supplier payment,30700,expense,raw_material,61794
TXN04451,BIZ_006,U021,2025-11-07,Friday,Monthly retainer received,35400,income,salary,253512
TXN01834,BIZ_003,U011,2025-11-08,Saturday,Vi mobile bill,2770,expense,utilities,297548
TXN09597,BIZ_011,U039,2025-11-08,Saturday,Staff salary payment,73100,income,salary,-3361
TXN09598,BIZ_011,U039,2025-11-08,Saturday,kiraya,28200,expense,rent,-1921
TXN07620,BIZ_009,U031,2025-11-08,Saturday,bought raw materials from vendor,22900,expense,raw_material,38894
TXN00888,BIZ_002,U007,2025-11-08,Saturday,petrol,250,expense,transport,406547
TXN03734,BIZ_005,U016,2025-11-08,Saturday,restocked inventory for next month,34500,expense,raw_material,24924
TXN00885,BIZ_002,U005,2025-11-08,Saturday,chhote mote kharche,1220,expense,misc,409882
TXN00886,BIZ_002,U005,2025-11-08,Saturday,internet ka bill,2670,expense,utilities,407212
TXN03735,BIZ_005,U016,2025-11-08,Saturday,monthly salary credited to account,16000,income,salary,40924
TXN10751,BIZ_012,U045,2025-11-08,Saturday,Office rent March,14700,expense,rent,53454
TXN00887,BIZ_002,U005,2025-11-08,Saturday,Ola ride to client,415,expense,transport,406797
TXN06834,BIZ_008,U030,2025-11-09,Sunday,bought raw materials from vendor,24800,expense,raw_material,-4424
TXN06835,BIZ_008,U029,2025-11-09,Sunday,Project milestone payment,41700,income,salary,4318
TXN04453,BIZ_006,U018,2025-11-09,Sunday,padhai ke liye kharcha,705,expense,education,252397
TXN04452,BIZ_006,U021,2025-11-09,Sunday,books,410,expense,education,253102
TXN08863,BIZ_010,U037,2025-11-09,Sunday,zomatto food,1160,expense,food,251354
TXN00890,BIZ_002,U004,2025-11-09,Sunday,booked a cab for late night return,665,expense,transport,403912
TXN00889,BIZ_002,U007,2025-11-09,Sunday,internet,1970,expense,utilities,404577
TXN07621,BIZ_009,U032,2025-11-10,Monday,Email marketing tool,2600,expense,marketing,36294
TXN09600,BIZ_011,U041,2025-11-10,Monday,Raw material purchase,20300,expense,raw_material,-2310
TXN08864,BIZ_010,U037,2025-11-10,Monday,Zoho CRM subscription,2840,expense,subscriptions,248514
TXN00891,BIZ_002,U004,2025-11-10,Monday,ubar cab,280,expense,transport,403632
TXN09599,BIZ_011,U039,2025-11-10,Monday,petty cash for small purchases,190,expense,misc,-3365
TXN08865,BIZ_010,U037,2025-11-10,Monday,Amazon office supplies,385,expense,shopping,248129
TXN00026,BIZ_001,U001,2025-11-10,Monday,Trello Gold,99,expense,subscriptions,106230
TXN03736,BIZ_005,U016,2025-11-10,Monday,Petty cash withdrawal,510,expense,misc,40414
TXN03737,BIZ_005,U016,2025-11-11,Tuesday,BSES electricity bill,2630,expense,utilities,37784
TXN00027,BIZ_001,U003,2025-11-11,Tuesday,payroll,27800,income,salary,134030
TXN01835,BIZ_003,U010,2025-11-12,Wednesday,renewed project management tool,2960,expense,subscriptions,294588
TXN05562,BIZ_007,U025,2025-11-12,Wednesday,paid supplier for bulk order,40500,expense,raw_material,-548
TXN09601,BIZ_011,U042,2025-11-12,Wednesday,paid supplier for bulk order,26500,expense,raw_material,-2809
TXN03738,BIZ_005,U016,2025-11-12,Wednesday,repiar cost,705,expense,misc,37079
TXN08866,BIZ_010,U038,2025-11-12,Wednesday,annual renewal,330,expense,subscriptions,247799
TXN04455,BIZ_006,U019,2025-11-12,Wednesday,anay kharcha,70,expense,misc,251097
TXN04454,BIZ_006,U019,2025-11-12,Wednesday,Email marketing tool,1230,expense,marketing,251167
TXN06837,BIZ_008,U030,2025-11-13,Thursday,salary,8000,income,salary,39818
TXN05563,BIZ_007,U024,2025-11-13,Thursday,Consulting fee received,25200,income,salary,-4685
TXN06838,BIZ_008,U029,2025-11-13,Thursday,groccery shopping,660,expense,food,39158
TXN06836,BIZ_008,U030,2025-11-13,Thursday,Consulting fee received,27500,income,salary,31818
TXN02909,BIZ_004,U013,2025-11-13,Thursday,Studio rent payment,23700,expense,rent,161805
TXN06839,BIZ_008,U030,2025-11-14,Friday,Stock purchase,38100,expense,raw_material,1058
TXN00029,BIZ_001,U002,2025-11-14,Friday,salary,30200,income,salary,161320
TXN00030,BIZ_001,U002,2025-11-14,Friday,Adobe Creative Cloud,99,expense,subscriptions,161221
TXN07622,BIZ_009,U032,2025-11-14,Friday,supplier ko diya,40100,expense,raw_material,-453
TXN09602,BIZ_011,U039,2025-11-14,Friday,boadband bill,2920,expense,utilities,-1032
TXN01836,BIZ_003,U012,2025-11-14,Friday,Nykaa products,1510,expense,shopping,293078
TXN01837,BIZ_003,U010,2025-11-14,Friday,team collaboration tool subscription,1650,expense,subscriptions,291428
TXN09603,BIZ_011,U041,2025-11-14,Friday,Invoice #1023 credited,30200,income,salary,-3499
TXN09604,BIZ_011,U039,2025-11-14,Friday,Airtel postpaid,1210,expense,utilities,-1658
TXN05564,BIZ_007,U024,2025-11-14,Friday,auto se gaya,740,expense,transport,-3145
TXN07623,BIZ_009,U034,2025-11-14,Friday,Wholesale goods bought,34400,expense,raw_material,-1316
TXN05565,BIZ_007,U025,2025-11-14,Friday,Conference travel Delhi,2780,expense,travel,-4441
TXN00028,BIZ_001,U003,2025-11-14,Friday,ghar ka ration,2910,expense,food,131120
TXN05566,BIZ_007,U023,2025-11-15,Saturday,ola,215,expense,transport,-1079
TXN10752,BIZ_012,U045,2025-11-15,Saturday,monthly rent for the shop,14100,expense,rent,39354
TXN04456,BIZ_006,U019,2025-11-15,Saturday,salary diya staff ko,64400,income,salary,315497
TXN02910,BIZ_004,U013,2025-11-16,Sunday,paani ka bill,3680,expense,utilities,158125
TXN09605,BIZ_011,U039,2025-11-16,Sunday,Vendor payment,36600,expense,raw_material,-2535
TXN07625,BIZ_009,U032,2025-11-16,Sunday,Jio prepaid 299,695,expense,utilities,-1215
TXN00031,BIZ_001,U001,2025-11-16,Sunday,BSNL landline,1650,expense,utilities,159571
TXN07624,BIZ_009,U031,2025-11-16,Sunday,ghar ka bill,1480,expense,utilities,-3349
TXN04457,BIZ_006,U019,2025-11-17,Monday,Content creation fee,900,expense,marketing,314597
TXN00892,BIZ_002,U005,2025-11-17,Monday,recharge metro for the week,120,expense,transport,403512
TXN10753,BIZ_012,U044,2025-11-17,Monday,Consulting fee received,37000,income,salary,76354
TXN00032,BIZ_001,U001,2025-11-17,Monday,ran ads campaign this month,2460,expense,marketing,157111
TXN09606,BIZ_011,U041,2025-11-17,Monday,salary,42200,income,salary,-3832
TXN09608,BIZ_011,U040,2025-11-18,Tuesday,petty cash for small purchases,1020,expense,misc,-757
TXN06841,BIZ_008,U030,2025-11-18,Tuesday,Google Ads campaign,3310,expense,marketing,-2677
TXN07627,BIZ_009,U031,2025-11-18,Tuesday,cab kiya office ke liye,615,expense,transport,-3130
TXN04459,BIZ_006,U018,2025-11-18,Tuesday,Client project payment received,63800,income,salary,415197
TXN04458,BIZ_006,U020,2025-11-18,Tuesday,Freelance project completed,36800,income,salary,351397
TXN03739,BIZ_005,U017,2025-11-18,Tuesday,routine health checkup,395,expense,healthcare,36684
TXN06840,BIZ_008,U028,2025-11-18,Tuesday,snacks,425,expense,food,633
TXN01838,BIZ_003,U009,2025-11-18,Tuesday,team collaboration tool subscription,925,expense,subscriptions,290503
TXN01839,BIZ_003,U009,2025-11-18,Tuesday,Myntra uniforms,1300,expense,shopping,289203
TXN09607,BIZ_011,U039,2025-11-18,Tuesday,payment received,8000,income,salary,-1399
TXN07626,BIZ_009,U031,2025-11-18,Tuesday,Facebook Ads payment,4860,expense,marketing,-3047
TXN08867,BIZ_010,U036,2025-11-19,Wednesday,ofice supplies,540,expense,shopping,247259
TXN02911,BIZ_004,U014,2025-11-19,Wednesday,makaan malik ko diya,27000,expense,rent,131125
TXN00893,BIZ_002,U004,2025-11-20,Thursday,Jio prepaid 299,1890,expense,utilities,401622
TXN09609,BIZ_011,U042,2025-11-20,Thursday,marketing,570,expense,marketing,-341
TXN03740,BIZ_005,U017,2025-11-20,Thursday,bought raw materials from vendor,28600,expense,raw_material,8084
TXN10754,BIZ_012,U045,2025-11-20,Thursday,safar ka kharcha,2640,expense,travel,73714
TXN10755,BIZ_012,U045,2025-11-20,Thursday,Friday movie night,850,expense,entertainment,72864
TXN10756,BIZ_012,U044,2025-11-20,Thursday,hotel,4740,expense,travel,68124
TXN10757,BIZ_012,U045,2025-11-20,Thursday,bought milk and bread from nearby store,325,expense,food,67799
TXN08869,BIZ_010,U037,2025-11-20,Thursday,Training workshop fee,1220,expense,education,244399
TXN08868,BIZ_010,U037,2025-11-20,Thursday,Email marketing tool,1640,expense,marketing,245619
TXN00894,BIZ_002,U007,2025-11-21,Friday,recharge metro for the week,130,expense,transport,401492
TXN00895,BIZ_002,U005,2025-11-21,Friday,Train ticket Mumbai,300,expense,transport,401192
TXN05567,BIZ_007,U027,2025-11-21,Friday,maintanence charge,1200,expense,utilities,-4227
TXN07628,BIZ_009,U034,2025-11-21,Friday,Monthly retainer received,46400,income,salary,544
TXN00033,BIZ_001,U001,2025-11-21,Friday,settled freelancer dues,22600,income,salary,179711
TXN09613,BIZ_011,U039,2025-11-22,Saturday,petrol refill at petorl pump,635,expense,transport,-3418
TXN09615,BIZ_011,U039,2025-11-22,Saturday,Subway lunch,1040,expense,food,-2760
